,logS,temperature,solvent_smiles,solute_smiles,source
37609,-1.2459326947537517,278.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37610,-1.1805937651583644,283.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37611,-1.123091969983954,288.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37612,-1.057106803827988,293.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37613,-0.9968753010467837,298.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37614,-0.941674855081069,303.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37615,-0.8894983699429445,308.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37616,-0.8246607140652976,313.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37617,-0.7713356377142015,318.15,CC(C)CCO,COCCOC(=O)C1=C(C)NC(C)=C(C(=O)OC(C)C)C1c1cccc([N+](=O)[O-])c1,10.1016/j.jct.2020.106259
37618,-0.6840627552634355,293.15,CC(C)CCO,COc1cc(CO)ccc1O,10.1016/j.jct.2016.11.030
37619,-0.5603116379409753,303.15,CC(C)CCO,COc1cc(CO)ccc1O,10.1016/j.jct.2016.11.030
37620,-0.39419957695772195,313.15,CC(C)CCO,COc1cc(CO)ccc1O,10.1016/j.jct.2016.11.030
37621,-0.2345711139725037,323.15,CC(C)CCO,COc1cc(CO)ccc1O,10.1016/j.jct.2016.11.030
37622,-0.09326736201395787,333.15,CC(C)CCO,COc1cc(CO)ccc1O,10.1016/j.jct.2016.11.030
37623,0.08828060275357898,343.15,CC(C)CCO,COc1cc(CO)ccc1O,10.1016/j.jct.2016.11.030
37624,-0.9819214161413506,273.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37625,-0.9025834806737868,278.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37626,-0.8254542045689421,283.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37627,-0.7564112457218832,288.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37628,-0.6836768871954894,293.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37629,-0.6194696956146551,298.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37630,-0.5551652309944737,303.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37631,-0.4945002487735949,308.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37632,-0.4271921667913646,313.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37633,-0.36387034594157913,318.15,CC(C)CCO,O=Cc1ccc(C=O)cc1,10.1016/j.jct.2016.07.013
37634,-0.5491801256787249,278.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37635,-0.5063897617103145,280.65,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37636,-0.4637263685513493,283.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37637,-0.4209016569205319,285.65,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37638,-0.38200323772060746,288.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37639,-0.34345557667752785,290.65,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37640,-0.30192559251579104,293.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37641,-0.26434500458674626,295.65,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37642,-0.22776663843847894,298.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37643,-0.19103902793507416,300.65,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37644,-0.1541663989273293,303.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37645,-0.11956413045227991,305.65,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37646,-0.08503015790516459,308.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37647,-0.05146996182692389,310.65,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37648,-0.017565472130629027,313.15,CC(C)CCO,CC1=NN(c2ccc(C)cc2)C(=O)C1,10.1016/j.jct.2016.08.007
37649,-2.361570485376995,283.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37650,-2.26163452887476,288.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37651,-2.175847368247485,293.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37652,-2.0989484551267705,298.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37653,-2.0237030333409485,303.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37654,-1.9399642606553558,308.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37655,-1.87307319914665,313.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37656,-1.7920989151470395,318.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37657,-1.7175939286836914,323.15,CC(C)CCO,Nc1nc(N)nc(NC2CC2)n1,10.1016/j.fluid.2018.07.024
37658,-1.5990108698549104,278.25,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37659,-1.452426060546852,282.97,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37660,-1.2786167786861449,288.76,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37661,-1.1668087695590261,292.64,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37662,-1.0293342016881966,297.33,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37663,-0.890736502347425,302.27,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37664,-0.7563848495371077,307.06,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37665,-0.6175249911854408,312.04,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37666,-0.48855034063260094,316.78,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37667,-0.36234365537648344,321.47,CC(C)CCO,CCCCCOC(=O)Nc1nc(=O)n([C@@H]2O[C@H](C)[C@@H](O)[C@H]2O)cc1F,10.1016/j.fluid.2017.12.024
37668,-1.433380193536909,283.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37669,-1.3597558614275804,288.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37670,-1.2745429058333853,293.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37671,-1.1902020908010171,298.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37672,-1.1181123034591096,303.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37673,-1.0329470705379982,308.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37674,-0.9426226129221162,313.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37675,-0.8563152940857217,318.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37676,-0.7697223799568226,323.15,CC(C)CCO,Cn1nc([N+](=O)[O-])c([N+](=O)[O-])c1[N+](=O)[O-],10.1016/j.fluid.2017.04.008
37677,-0.7570247421352351,283.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37678,-0.6868907359162855,288.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37679,-0.6193885613803645,293.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37680,-0.5604177879978325,298.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37681,-0.5054756829785225,303.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37682,-0.437991091576596,308.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37683,-0.360475823783421,313.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37684,-0.294040972045339,318.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37685,-0.2358855076924405,323.15,CCOC=O,O=C(O)COc1ccc(Cl)cc1,10.1021/acs.jced.1c00153
37686,-1.6737919214826569,283.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37687,-1.4886995528881268,288.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37688,-1.4011551873309571,293.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37689,-1.3102477620710096,298.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37690,-1.2765155197941673,303.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37691,-1.185744026395559,308.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37692,-1.0696879469483342,313.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37693,-1.0323045034583087,318.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37694,-0.9748692715709322,323.15,CCOC=O,O=C(O)c1ccc(CO)cc1,10.1021/acs.jced.1c00035
37695,-0.9764809587919486,288.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37696,-0.8921086456829661,293.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37697,-0.8208006686127142,298.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37698,-0.731182567076103,303.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37699,-0.6394089661792289,308.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37700,-0.5401001158834592,313.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37701,-0.45323116714056816,318.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37702,-0.375320190961141,323.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37703,-2.7973279411423304,328.15,CCOC=O,CCOc1ccccc1C(N)=O,10.1021/acs.jced.0c01081
37704,-0.6097240989174162,283.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37705,-0.5617654594791255,288.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37706,-0.5109339601888815,293.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37707,-0.4409878846562324,298.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37708,-0.3866550970479838,303.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37709,-0.3011000349128496,308.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37710,-0.228419153607885,313.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37711,-0.15343430514514003,318.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37712,-0.09074702006252221,323.15,CCOC=O,O=C(Nc1ccccc1)c1ccccc1O,10.1021/acs.jced.0c01078
37713,-0.5315110306650078,278.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37714,-0.5099351188439873,283.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37715,-0.48970680764633223,288.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37716,-0.4629367112471863,293.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37717,-0.42879970001790885,298.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37718,-0.40381181269465805,303.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37719,-0.36866697895143613,308.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37720,-0.3449699999390288,313.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37721,-0.3065365205962839,318.15,CCOC=O,O=C(O)c1cccc(O)c1O,10.1021/acs.jced.0c01032
37722,-0.7805026765412413,273.15,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37723,-0.7333567266220926,279.15,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37724,-0.6810262227433892,283.95,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37725,-0.6365883173995582,289.15,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37726,-0.5901447130531374,293.35,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37727,-0.530574897407256,298.95,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37728,-0.47536920330801086,303.25,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37729,-0.4149128201808744,308.95,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37730,-0.3686255462756949,313.15,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37731,-0.310263210460166,319.15,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37732,-0.2608182691717361,323.85,CCOC=O,Cc1ccccc1S(N)(=O)=O,10.1021/acs.jced.9b00445
37733,-1.2796334194264645,293.15,CCOC=O,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,10.1021/acs.jced.7b00695
37734,-1.2020792357126027,298.15,CCOC=O,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,10.1021/acs.jced.7b00695
37735,-1.1278040988796414,303.15,CCOC=O,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,10.1021/acs.jced.7b00695
37736,-1.0610082785649217,308.15,CCOC=O,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,10.1021/acs.jced.7b00695
37737,-0.9919485145907969,313.15,CCOC=O,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,10.1021/acs.jced.7b00695
37738,-0.9257270527890056,318.15,CCOC=O,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,10.1021/acs.jced.7b00695
37739,-0.8593130433142275,323.15,CCOC=O,CC1(C)COP(=O)(Oc2cccc(OP3(=O)OCC(C)(C)CO3)c2)OC1,10.1021/acs.jced.7b00695
37740,-0.6372061194193984,273.15,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37741,-0.5869732736760123,279.15,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37742,-0.5421015023964535,283.45,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37743,-0.487661178463513,288.95,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37744,-0.44455852572523763,293.25,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37745,-0.3932880211094313,298.85,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37746,-0.3462084054509121,303.15,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37747,-0.2949000926238401,308.15,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37748,-0.24544004590719753,313.15,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37749,-0.1995034900196841,317.65,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37750,-0.14859764711635917,323.15,CCOC=O,NS(=O)(=O)c1ccccc1,10.1021/acs.jced.9b00360
37751,-2.595247882135101,278.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je200531k
37752,-2.467459635340752,288.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je200531k
37753,-2.276529412347941,298.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je200531k
37754,-2.1753485873948852,308.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je200531k
37755,-2.025094001357552,318.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(C(=O)O)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je200531k
37756,-1.7515131499206524,280.6,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37757,-1.2098822497198611,299.65,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37758,-0.9784772611371646,314.3,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37759,-1.4715319612670295,289.68,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37760,-1.1337362030647413,304.6,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37761,-0.9208228291631045,318.67,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37762,-1.3262113712174537,294.91,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37763,-1.0399413870657768,309.59,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37764,-0.8705333090655135,322.91,CCOC=O,CCc1ccc(C(=O)c2ccccc2C(=O)O)cc1,10.1021/je700426k
37765,-2.4177113822052387,278.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je700069g
37766,-2.4023414567565466,288.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je700069g
37767,-2.385528947854793,298.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je700069g
37768,-2.317532050252794,308.2,CCOC=O,C=C(C)[C@@H]1CC[C@]2(CO)CC[C@]3(C)[C@H](CC[C@@H]4[C@@]5(C)CC[C@H](O)C(C)(C)[C@@H]5CC[C@]43C)[C@@H]12,10.1021/je700069g
37769,-0.5804464312421331,283.21,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37770,-0.5111109680402909,288.23,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37771,-0.44805607731839786,293.29,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37772,-0.38830060469249666,298.24,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37773,-0.326955527193968,303.26,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37774,-0.2648728703588762,308.17,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37775,-0.19840139681055868,313.24,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37776,-0.13041776307705244,318.27,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37777,-0.060852008624118596,323.31,CCOC=O,c1nc[nH]n1,10.1021/je060452c
37778,-1.4711399881835008,283.17,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37779,-1.4447406637701323,288.18,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37780,-1.4153042398294864,293.21,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37781,-1.3834835317385228,298.26,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37782,-1.3509726951782586,303.16,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37783,-1.210121538653321,323.29,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37784,-1.3165373761723338,308.19,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37785,-1.2809496602882002,313.27,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37786,-1.2457797897672316,318.25,CCOC=O,O=C(O)c1cccc([N+](=O)[O-])c1C(=O)O,10.1021/je0604737
37787,-1.1710722487880014,283.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37788,-1.1352148014715198,288.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37789,-1.0709068522286718,293.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37790,-0.9937585145732756,298.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37791,-0.9233265250286243,303.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37792,-0.8433213455733527,308.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37793,-0.7714428915986188,313.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37794,-0.680434225263986,318.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37795,-0.5875114805269527,323.15,CCOC=O,S=C(Nc1ccccc1)Nc1ccccc1,10.1016/j.jct.2021.106605
37796,-0.39069264705658463,278.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37797,-0.363553924031852,283.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37798,-0.33686016499958915,288.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37799,-0.3107743912732262,293.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37800,-0.2858325876353025,298.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37801,-0.26419710117642947,303.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37802,-0.2422772482335385,308.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37803,-0.2195083319226918,313.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
37804,-0.1985909811616762,318.15,CCOC=O,CN1CCN(C2=Nc3cc(Cl)ccc3Nc3ccccc32)CC1,10.1016/j.jct.2021.106451
