,solute_smiles,solvent_smiles,temperature,logS
3718,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CC(=O)C,293.15,-0.828101761770262
3719,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CC#N,313.15,-0.675294837155557
3720,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CC(=O)C,298.15,-0.761111012999244
3721,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CCCCOC(=O)C,303.15,-1.01353446162914
3722,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CC(=O)C,303.15,-0.699895987573542
3723,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CCCCOC(=O)C,308.15,-0.945630669392119
3724,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CC(=O)C,308.15,-0.633677422715117
3725,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CCCCOC(=O)C,313.15,-0.87735432335986
3726,C1=CC=C(C=C1)C(C(=O)C2=CC=CC=C2)O,CC(=O)C,313.15,-0.580421634780436
3727,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,282.94,-3.38601748604048
3728,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,288.39,-3.2611889647949
3729,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,282.85,-3.14179634511495
3730,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,293.37,-3.14767083662834
3731,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,288.0,-3.02890861536052
3732,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,297.82,-3.04360432064728
3733,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,293.57,-2.897466515545
3734,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,283.3,-2.86563565614188
3735,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,302.63,-2.93498556006505
3736,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,298.4,-2.78114039600332
3737,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,288.24,-2.7597043381023
3738,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,307.76,-2.82121651639192
3739,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,302.64,-2.68601842155368
3740,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,293.17,-2.65784903739748
3741,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,312.95,-2.70959761765075
3742,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,283.33,-2.53373381734889
3743,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,308.22,-2.55996133652438
3744,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,298.2,-2.54562799975528
3745,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,317.7,-2.60826148798419
3746,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,288.3,-2.42114240679444
3747,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,283.25,-2.39929122098856
3748,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,312.94,-2.45367025524647
3749,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCCCO,322.05,-2.52711776825615
3750,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,303.04,-2.44379367677898
3751,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,288.75,-2.3188005808249
3752,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,293.38,-2.32800494476784
3753,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,307.85,-2.34444857370852
3754,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,317.83,-2.34607714238172
3755,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,293.95,-2.23124527319806
3756,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,298.49,-2.22250051271073
3757,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,298.65,-2.17224900151093
3758,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)CO,322.6,-2.25975812982528
3759,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,312.91,-2.24215621470468
3760,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,302.85,-2.1380205815985
3761,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,303.65,-2.09954256608248
3762,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,318.03,-2.14273714647675
3763,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,308.65,-2.0252326758852
3764,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,307.9,-2.02586787899321
3765,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,313.35,-1.95973626603723
3766,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,283.15,-2.06016893136205
3767,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCC(C)O,323.13,-2.04720018711816
3768,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,288.25,-2.0329891823277
3769,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,312.9,-1.92466804024716
3770,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,293.05,-2.00266472224558
3771,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,317.85,-1.89430906545511
3772,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,299.25,-1.96644707456163
3773,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,303.25,-1.9429629217796
3774,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,318.16,-1.82980606818378
3775,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCCO,325.15,-1.80865523720332
3776,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,308.65,-1.91065357512506
3777,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,313.25,-1.89126057980069
3778,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,318.15,-1.86678516626287
3779,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC(C)O,323.35,-1.74710297556304
3780,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCOC(=O)C,323.05,-1.85487020585802
3781,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,279.95,-1.57218847623144
3782,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,285.86,-1.53858791756111
3783,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,291.46,-1.49764137352615
3784,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,296.34,-1.4637899214271
3785,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,301.7,-1.43599384750007
3786,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,307.17,-1.42102089980362
3787,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,311.9,-1.39311859571533
3788,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,316.15,-1.38045530418061
3789,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CCO,323.7,-1.34278170473286
3790,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,283.15,-1.2387674355606
3791,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,288.15,-1.21076849120533
3792,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,293.25,-1.18405558899127
3793,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,283.05,-1.04701997411753
3794,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,298.15,-1.1619584250763
3795,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,288.15,-1.02472766869414
3796,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,303.15,-1.14142490728265
3797,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,293.15,-1.00554902564285
3798,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,308.05,-1.12042535709187
3799,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,297.65,-0.977077165698692
3800,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,313.65,-1.10179541536852
3801,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,303.45,-0.958065089543456
3802,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,318.25,-1.07165872729977
3803,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,308.05,-0.937155927345352
3804,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CC#N,323.45,-1.05213379206513
3805,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,313.15,-0.915062710369433
3806,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,318.65,-0.888365604217024
3807,C1NC2=CC(=C(C=C2S(=O)(=O)N1)S(=O)(=O)N)Cl,CO,323.35,-0.861811965396323
3808,C1C[C@H](NC1)C(=O)O,CC#N,283.15,-3.29885645340751
3809,C1C[C@H](NC1)C(=O)O,CC#N,293.15,-3.24163126058574
3810,C1C[C@H](NC1)C(=O)O,CC#N,303.15,-2.83336421591501
3811,C1C[C@H](NC1)C(=O)O,CC(=O)C,283.15,-2.86385630751696
3812,C1C[C@H](NC1)C(=O)O,CC#N,313.15,-2.68598967494739
3813,C1C[C@H](NC1)C(=O)O,CC#N,323.15,-2.47291493680727
3814,C1C[C@H](NC1)C(=O)O,CC(=O)C,293.15,-2.55784342565639
3815,C1C[C@H](NC1)C(=O)O,CC(=O)C,303.15,-2.42116938120013
3816,C1C[C@H](NC1)C(=O)O,CC(=O)C,313.15,-2.29792283653662
3817,C1C[C@H](NC1)C(=O)O,CC(=O)C,323.15,-2.212159906777
3818,C1C[C@H](NC1)C(=O)O,CCO,283.15,-1.26981538508755
3819,C1C[C@H](NC1)C(=O)O,CCO,293.15,-1.11753544382492
3820,C1C[C@H](NC1)C(=O)O,CCO,303.15,-1.05413910645119
3821,C1C[C@H](NC1)C(=O)O,CCO,313.15,-0.923969528183863
3822,C1C[C@H](NC1)C(=O)O,CCO,323.15,-0.813780961663324
3823,C1C[C@H](NC1)C(=O)O,CO,283.15,0.090047652966372
3824,C1C[C@H](NC1)C(=O)O,CO,293.15,0.170564651045101
3825,C1C[C@H](NC1)C(=O)O,CO,303.15,0.261922695378652
3826,C1C[C@H](NC1)C(=O)O,CO,313.15,0.355930168375502
3827,C1C[C@H](NC1)C(=O)O,CO,323.15,0.442809603409461
3828,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,288.15,-1.86477316454634
3829,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,288.15,-1.80564922053623
3830,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,293.15,-1.79911550751695
3831,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,293.15,-1.74980627503369
3832,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,288.15,-1.63527024379601
3833,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,298.15,-1.72644705859212
3834,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,288.15,-1.42932536526692
3835,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,293.15,-1.58922263891005
3836,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,298.15,-1.69155673801993
3837,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,293.15,-1.36868258561096
3838,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,298.15,-1.52404292317765
3839,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,303.15,-1.64186863920502
3840,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,303.15,-1.6187084410226
3841,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,288.15,-1.79830192955486
3842,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,303.15,-1.46557332168295
3843,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,298.15,-1.29669025488286
3844,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,293.15,-1.7518888946113
3845,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,308.15,-1.56146237604902
3846,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,308.15,-1.55502503746433
3847,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,288.15,-1.69736476541123
3848,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,298.15,-1.6992433538915
3849,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,308.15,-1.39326612647736
3850,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,303.15,-1.22487964966064
3851,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,313.15,-1.48336248112992
3852,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,293.15,-1.65384639153779
3853,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,303.15,-1.66335401071544
3854,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,313.15,-1.46815106918377
3855,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,313.15,-1.33148059099527
3856,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,298.15,-1.60628757605299
3857,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,318.15,-1.41930334427381
3858,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,308.15,-1.61066164057986
3859,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,308.15,-1.14322063558372
3860,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,288.15,-1.23696558873329
3861,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,318.15,-1.39464640590749
3862,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,303.15,-1.56309136738387
3863,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,288.15,-1.48156821431148
3864,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,313.15,-1.56740201569939
3865,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,318.15,-1.26261071897453
3866,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,293.15,-1.19868404253331
3867,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,323.15,-1.35261845366692
3868,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,308.15,-1.52229979112829
3869,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,293.15,-1.44228484013438
3870,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,313.15,-1.06601028481953
3871,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,318.15,-1.52533528450534
3872,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,298.15,-1.14337671073152
3873,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,323.15,-1.3174625185532
3874,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,323.15,-1.20025441338477
3875,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,298.15,-1.39766840219712
3876,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCO,328.15,-1.29224967531649
3877,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,313.15,-1.47414095897526
3878,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,323.15,-1.48618551605135
3879,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,288.15,-1.27892291363537
3880,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,318.15,-0.990435229877908
3881,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,303.15,-1.08994992363219
3882,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)OC(=O)C,328.15,-1.45025890412914
3883,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,303.15,-1.35691118380285
3884,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,318.15,-1.43583674329124
3885,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCO,328.15,-1.14235146002648
3886,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(C)O,328.15,-1.24008419908209
3887,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,293.15,-1.23386746935242
3888,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,323.15,-1.39642544043195
3889,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,308.15,-1.31406234584077
3890,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,308.15,-1.04103647303847
3891,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,323.15,-0.915103488600131
3892,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,298.15,-1.18554127214449
3893,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,313.15,-1.27263350444507
3894,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCCOC(=O)C,328.15,-1.350929755037
3895,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,313.15,-0.985911647824319
3896,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,303.15,-1.1479787695701
3897,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,318.15,-1.23751938558035
3898,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CO,328.15,-0.840290029751034
3899,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,318.15,-0.936772190654432
3900,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,308.15,-1.10750622085509
3901,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,323.15,-1.20170798945243
3902,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCOC(=O)C,328.15,-1.16709965753734
3903,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,313.15,-1.06417689870762
3904,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,323.15,-0.882168016782384
3905,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,288.15,-1.075867050959
3906,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,318.15,-1.03062066913134
3907,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,288.15,-0.959064623531647
3908,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC#N,328.15,-0.836707964962664
3909,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,293.15,-1.04239841075632
3910,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,288.15,-1.00001151443012
3911,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,323.15,-0.992623861943429
3912,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,293.15,-0.920404657032467
3913,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,298.15,-1.00643614299152
3914,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)OC,328.15,-0.950031322147334
3915,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,293.15,-0.950582797145207
3916,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,303.15,-0.969254011427695
3917,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,298.15,-0.880504951965282
3918,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,308.15,-0.927558917214606
3919,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,298.15,-0.899112607916717
3920,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,303.15,-0.829757690724482
3921,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,313.15,-0.889624254738671
3922,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,303.15,-0.855156231554414
3923,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,308.15,-0.784072318225342
3924,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,318.15,-0.850690696369837
3925,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,308.15,-0.806602930251915
3926,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,313.15,-0.742287498474035
3927,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,323.15,-0.817895840814772
3928,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,313.15,-0.767760267042997
3929,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,318.15,-0.700839818195458
3930,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CCC(=O)C,328.15,-0.781394381679741
3931,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,318.15,-0.72628288097334
3932,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,323.15,-0.658416217656374
3933,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,323.15,-0.685025066398227
3934,C1=CC=C2C(=C1)C(=O)OC(=O)N2,CC(=O)C,328.15,-0.61521007234211
3935,C1=CC=C2C(=C1)C(=O)OC(=O)N2,C1COCCO1,328.15,-0.642911235315117
3936,C1=CC2=C3C(=C1)C=CC4=CC=CC(=C43)C=C2,CC#N,299.15,-0.930628624652743
3937,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,298.0,-1.37170851566089
3938,C1CC(=O)N(C1)CC(=O)N,CCO,283.0,-0.938802091587771
3939,C1CC(=O)N(C1)CC(=O)N,C1COCCO1,293.0,-1.67366518073549
3940,C1CC(=O)N(C1)CC(=O)N,CO,288.0,-0.173858032269388
3941,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,283.0,-1.62497252802307
3942,C1CC(=O)N(C1)CC(=O)N,CO,298.0,0.001723590891214
3943,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,293.0,-1.45477322049538
3944,C1CC(=O)N(C1)CC(=O)N,CO,293.0,-0.082837743972639
3945,C1CC(=O)N(C1)CC(=O)N,CC(C)O,293.0,-1.08092415005982
3946,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,323.0,-0.97210840397782
3947,C1CC(=O)N(C1)CC(=O)N,CO,283.0,-0.260929256641699
3948,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,278.0,-1.66556228543119
3949,C1CC(=O)N(C1)CC(=O)N,CO,303.0,0.075800036029141
3950,C1CC(=O)N(C1)CC(=O)N,CCO,278.0,-1.0414500823448
3951,C1CC(=O)N(C1)CC(=O)N,CC(C)O,283.0,-1.29297023341732
3952,C1CC(=O)N(C1)CC(=O)N,CCO,293.0,-0.744700680007495
3953,C1CC(=O)N(C1)CC(=O)N,CC(C)O,323.0,-0.45998877915932
3954,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,288.0,-1.54356855044448
3955,C1CC(=O)N(C1)CC(=O)N,CC(C)O,308.0,-0.770546558616454
3956,C1CC(=O)N(C1)CC(=O)N,C1COCCO1,323.0,-1.13380744187536
3957,C1CC(=O)N(C1)CC(=O)N,CO,323.0,0.412101463737777
3958,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,308.0,-1.19890133502378
3959,C1CC(=O)N(C1)CC(=O)N,CCO,308.0,-0.462333298403846
3960,C1CC(=O)N(C1)CC(=O)N,C1COCCO1,298.0,-1.60230193693933
3961,C1CC(=O)N(C1)CC(=O)N,C1COCCO1,308.0,-1.42429402181812
3962,C1CC(=O)N(C1)CC(=O)N,CC(C)O,298.0,-0.979722701760375
3963,C1CC(=O)N(C1)CC(=O)N,CC(=O)C,313.0,-1.11733032020252
3964,C1CC(=O)N(C1)CC(=O)N,C1COCCO1,313.0,-1.31904411586422
3965,C1CC(=O)N(C1)CC(=O)N,CCO,298.0,-0.647040811344632
3966,C1CC(=O)N(C1)CC(=O)N,CC(C)O,313.0,-0.665020584990609
3967,C1CC(=O)N(C1)CC(=O)N,CO,308.0,0.157786925284914
3968,C1CC(=O)N(C1)CC(=O)N,CC(C)O,278.0,-1.38628163983832
3969,C1CC(=O)N(C1)CC(=O)N,CO,283.0,-0.258256666780373
3970,C1CC(=O)N(C1)CC(=O)N,CO,318.0,0.328214932363293
3971,C1CC(=O)N(C1)CC(=O)N,CO,318.0,0.329096077949666
3972,C1CC(=O)N(C1)CC(=O)N,C1COCCO1,288.0,-1.72678706324504
3973,C1CC(=O)N(C1)CC(=O)N,CC(C)O,318.0,-0.560010028330359
3974,C1CC(=O)N(C1)CC(=O)N,CC(C)O,288.0,-1.17527838064175
3975,C1CC(=O)N(C1)CC(=O)N,CO,278.0,-0.345601395208862
3976,C1CC(=O)N(C1)CC(=O)N,C1COCCO1,303.0,-1.51650737210536
